SRR6960803_1217_1	70	1443	1	00	SRR6960803_1217	3846	MP_B	298.3
SRR6960803_1217_2	1486	1851	1	00	SRR6960803_1217	3846	CP_D	140.6
SRR6960803_1217_3	1940	3733	1	00	SRR6960803_1217	3846	RdRp_B	600.9
SRR6960803_1494_1	264	1388	1	00	SRR6960803_1494	3660	MP_A	228.9
SRR6960803_1494_2	1441	1842	1	00	SRR6960803_1494	3660	CP_B	173.7
SRR6960803_1494_3	1859	3529	1	00	SRR6960803_1494	3660	RdRp_A	538.7
SRR6960803_3188_2	192	956	1	00	SRR6960803_3188	3352	MP_A	134.3
SRR6960803_3188_3	971	1438	1	00	SRR6960803_3188	3352	CP_C	238.3
SRR6960803_3188_4	1505	3331	1	00	SRR6960803_3188	3352	RdRp_A	400.0
SRR6960803_9441_1	75	1463	1	00	SRR6960803_9441	4423	MP_A	205.1
SRR6960803_9441_2	1490	1957	1	00	SRR6960803_9441	4423	CP_C	219.5
SRR6960803_9441_4	2659	4386	1	00	SRR6960803_9441	4423	RdRp_A	440.7
SRR6960803_21069_1	70	1443	1	00	SRR6960803_21069	3846	MP_B	306.1
SRR6960803_21069_2	1486	1851	1	00	SRR6960803_21069	3846	CP_D	136.5
SRR6960803_21069_3	1940	3733	1	00	SRR6960803_21069	3846	RdRp_B	600.6
SRR6960803_21575_1	88	1866	-1	00	SRR6960803_21575	4267	RdRp_A	539.0
SRR6960803_21575_2	1912	2364	-1	00	SRR6960803_21575	4267	CP_A	125.2
SRR6960803_21575_3	2440	3759	-1	00	SRR6960803_21575	4267	MP_A	232.1
SRR6960803_26957_2	226	1269	1	00	SRR6960803_26957	3646	MP_A	244.8
SRR6960803_26957_3	1333	1812	1	00	SRR6960803_26957	3646	CP_A	132.0
SRR6960803_26957_4	1875	3509	1	00	SRR6960803_26957	3646	RdRp_A	525.5
SRR6960803_27972_1	64	1689	-1	00	SRR6960803_27972	3688	RdRp_A	523.0
SRR6960803_27972_2	1744	2136	-1	00	SRR6960803_27972	3688	CP_B	149.2
SRR6960803_27972_3	2164	3231	-1	00	SRR6960803_27972	3688	MP_A	231.3
SRR6960803_30540_2	345	2189	1	00	SRR6960803_30540	4958	MP_A	190.9
SRR6960803_30540_3	2194	2652	1	00	SRR6960803_30540	4958	CP_A	132.6
SRR6960803_30540_5	3218	4918	1	00	SRR6960803_30540	4958	RdRp_A	501.1
SRR6960803_33052_2	395	1510	1	00	SRR6960803_33052	3735	MP_A	208.1
SRR6960803_33052_3	1546	1956	1	00	SRR6960803_33052	3735	CP_B	164.8
SRR6960803_33052_5	2170	3660	1	00	SRR6960803_33052	3735	RdRp_A	488.5
SRR6960803_34788_2	252	1301	1	00	SRR6960803_34788	3589	MP_A	238.0
SRR6960803_34788_3	1337	1816	1	00	SRR6960803_34788	3589	CP_A	124.5
SRR6960803_34788_4	1878	3509	1	00	SRR6960803_34788	3589	RdRp_A	531.6
SRR6960803_36706_1	107	1165	1	00	SRR6960803_36706	3438	MP_A	179.6
SRR6960803_36706_2	1217	1651	1	00	SRR6960803_36706	3438	CP_A	131.5
SRR6960803_36706_3	1682	3382	1	00	SRR6960803_36706	3438	RdRp_A	496.8
SRR6960803_47678_1	32	1747	-1	00	SRR6960803_47678	4276	RdRp_A	429.4
SRR6960803_47678_3	1948	2418	-1	00	SRR6960803_47678	4276	CP_C	231.2
SRR6960803_47678_4	2420	3733	-1	00	SRR6960803_47678	4276	MP_A	169.8
SRR6960803_52938_1	229	1335	1	00	SRR6960803_52938	3557	MP_A	203.6
SRR6960803_52938_2	1435	1869	1	00	SRR6960803_52938	3557	CP_A	120.3
SRR6960803_52938_3	1887	3539	1	00	SRR6960803_52938	3557	RdRp_A	520.6
SRR6960803_55383_1	164	1270	1	00	SRR6960803_55383	3185	MP_A	204.0
SRR6960803_55383_2	1370	1804	1	00	SRR6960803_55383	3185	CP_A	121.9
SRR6960803_55383_3	1822	2865	1	00	SRR6960803_55383	3185	RdRp_A	368.4
SRR6960803_77436_2	249	1298	1	00	SRR6960803_77436	3586	MP_A	238.4
SRR6960803_77436_3	1334	1813	1	00	SRR6960803_77436	3586	CP_A	124.8
SRR6960803_77436_4	1875	3506	1	00	SRR6960803_77436	3586	RdRp_A	528.9
SRR6960803_96874_2	249	1298	1	00	SRR6960803_96874	3603	MP_A	238.2
SRR6960803_96874_3	1334	1813	1	00	SRR6960803_96874	3603	CP_A	124.8
SRR6960803_96874_4	1875	3506	1	00	SRR6960803_96874	3603	RdRp_A	530.4
SRR6960803_97749_3	458	1525	1	00	SRR6960803_97749	3688	MP_A	231.3
SRR6960803_97749_4	1553	1945	1	00	SRR6960803_97749	3688	CP_B	150.1
SRR6960803_97749_5	2000	3625	1	00	SRR6960803_97749	3688	RdRp_A	513.9
SRR6960803_102223_1	227	1339	1	00	SRR6960803_102223	3501	MP_A	231.8
SRR6960803_102223_2	1354	1755	1	00	SRR6960803_102223	3501	CP_B	168.4
SRR6960803_102223_3	1770	3386	1	00	SRR6960803_102223	3501	RdRp_A	532.1
SRR6960803_102310_1	80	1177	1	00	SRR6960803_102310	3624	MP_B	247.4
SRR6960803_102310_2	1207	1572	1	00	SRR6960803_102310	3624	CP_F	118.4
SRR6960803_102310_3	1654	3549	1	00	SRR6960803_102310	3624	RdRp_B	603.4
SRR6960803_104615_1	130	576	1	00	SRR6960803_104615	2918	MP_A	84.3
SRR6960803_104615_2	586	1056	1	00	SRR6960803_104615	2918	CP_C	180.8
SRR6960803_104615_3	1096	2868	1	00	SRR6960803_104615	2918	RdRp_A	412.6
SRR6960803_127007_1	144	1226	1	00	SRR6960803_127007	3421	MP_A	182.1
SRR6960803_127007_2	1259	1669	1	00	SRR6960803_127007	3421	CP_B	144.1
SRR6960803_127007_3	1684	3363	1	00	SRR6960803_127007	3421	RdRp_A	499.3
SRR6960803_127227_4	892	1959	1	00	SRR6960803_127227	3452	MP_A	231.8
SRR6960803_127227_5	1987	2379	1	00	SRR6960803_127227	3452	CP_B	149.2
SRR6960803_127227_6	2434	3174	1	00	SRR6960803_127227	3452	RdRp_A	176.4
SRR6960803_129931_2	249	1298	1	00	SRR6960803_129931	3604	MP_A	238.6
SRR6960803_129931_3	1335	1814	1	00	SRR6960803_129931	3604	CP_A	122.7
SRR6960803_129931_4	1876	3507	1	00	SRR6960803_129931	3604	RdRp_A	530.5
SRR6960803_131943_1	144	1226	1	00	SRR6960803_131943	3421	MP_A	182.1
SRR6960803_131943_2	1259	1669	1	00	SRR6960803_131943	3421	CP_B	147.6
SRR6960803_131943_3	1684	3363	1	00	SRR6960803_131943	3421	RdRp_A	502.2
SRR6960803_137091_1	70	1299	1	00	SRR6960803_137091	2184	MP_A	253.8
SRR6960803_137091_2	1312	1731	1	00	SRR6960803_137091	2184	CP_A	142.6
SRR6960803_137091_3	1765	2121	1	00	SRR6960803_137091	2184	RdRp_A	32.4
SRR6960803_137412_2	189	1436	1	00	SRR6960803_137412	3676	MP_A	166.6
SRR6960803_137412_3	1457	1921	1	00	SRR6960803_137412	3676	CP_C	207.4
SRR6960803_137412_5	2069	3667	1	00	SRR6960803_137412	3676	RdRp_A	414.9
SRR6960803_152356_1	70	1299	1	00	SRR6960803_152356	3837	MP_A	254.5
