SRR5467090_NODE_599_length_4402_cov_5.148302_g464_i0	SRR5467090_NODE_510_length_4402_cov_7.060271	7888	1.00	0.000E+00	0	4401	4402	0	4401	4402	0	4401	0	301	4402M
SRR5467091_NODE_1547_length_3538_cov_709.092352_g1209_i0	SRR5467091_NODE_1241_length_3586_cov_935.588502	6328	0.999	0.000E+00	0	3535	3538	0	3535	3586	0	3537	0	1	3536M
SRR6960549_NODE_135_length_3930_cov_110.542909_g91_i0	SRR6960549_NODE_95_length_3930_cov_151.721032	7034	0.999	0.000E+00	3929	2	3930	0	3927	3930	3929	0	0	1	3928M
SRR6960797_NODE_569_length_3896_cov_304.172116_g396_i1	SRR6960551_NODE_502_length_4120_cov_625.932595	6673	0.997	0.000E+00	146	3889	3896	363	4106	4120	0	3895	0	1	3744M
SRR7976300_NODE_2010_length_3559_cov_6.583477_g1491_i0	SRR7976300_NODE_1561_length_3559_cov_9.446918	6373	0.999	0.000E+00	3558	0	3559	0	3558	3559	3558	0	0	1	3559M
SRR7687334_NODE_820_length_6242_cov_98018.605771_g433_i0	SRR7687334_NODE_1286_length_3796_cov_182877.528201	4863	0.999	0.000E+00	6241	3526	6242	1080	3795	3796	6241	0	0	1	2716M
SRR7687334_NODE_1938_length_4250_cov_143998.661480_g1072_i0	SRR7687334_NODE_1286_length_3796_cov_182877.528201	4863	0.999	0.000E+00	0	2715	4250	1080	3795	3796	0	4249	0	1	2716M
SRR6960803_NODE_4340_length_3734_cov_10.993718_g2406_i0	SRR6960803_NODE_2563_length_3734_cov_15.070400	6691	1.00	0.000E+00	0	3733	3734	0	3733	3734	0	3733	0	1	3734M
SRR6960799_NODE_1450_length_3587_cov_4.418327_g955_i0	SRR6960799_NODE_937_length_3587_cov_6.336920	6401	0.998	0.000E+00	0	3586	3587	0	3586	3587	0	3586	0	1	3587M
SRR7976300_NODE_1131_length_4513_cov_20.063514_g840_i0	SRR7976300_NODE_874_length_4513_cov_28.319874	8078	0.999	0.000E+00	0	4512	4513	0	4512	4513	0	4512	0	1	4513M
